student_id,gender,age,parental_education,family_income,internet_access,study_environment,study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,online_courses_completed,tutoring,final_exam_score,previous_gpa,pass_fail,grade_category,internet_access_enc,tutoring_enc,gender_enc,parental_education_enc,family_income_enc,study_environment_enc,pass_fail_enc,grade_A,grade_B,grade_C,grade_D,grade_F,productive_hours,study_attendance,engagement_score,disadvantage_index,social_study_ratio
S02134,Male,16,High School,Medium,Yes,Quiet,2.7,69.1,6.86,1.7,69.8,0,Yes,43.7,1.7,Fail,F,1,1,0,0,1,2,0,0,0,0,0,1,9.56,186.57,69.44999999999999,0,0.629629627297668
S02135,Male,18,High School,Medium,Yes,Moderate,4.52,87.3,6.59,2.4,80.8,2,No,57.6,2.46,Pass,D,1,0,0,0,1,1,1,0,0,0,1,0,11.11,394.59599999999995,84.05,1,0.5309734501527137
S02136,Male,15,High School,Medium,Yes,Quiet,1.32,87.4,6.06,0.0,77.3,4,No,56.7,2.06,Pass,D,1,0,0,0,1,2,1,0,0,0,1,0,7.38,115.36800000000001,82.35,1,0.0
S02137,Female,18,Master,Low,Yes,Moderate,1.06,91.1,7.92,2.8,81.1,2,No,37.6,1.82,Fail,F,1,0,1,2,0,1,0,0,0,0,0,1,8.98,96.566,86.1,2,2.641509409042364
S02138,Female,16,Bachelor,Low,Yes,Quiet,4.34,92.3,8.0,2.0,100.0,2,No,64.2,2.59,Pass,D,1,0,1,1,0,2,1,0,0,0,1,0,12.34,400.582,96.15,2,0.46082949202573853
S02139,Female,16,High School,Medium,No,Noisy,4.5,91.3,7.18,3.1,93.1,3,No,52.7,2.38,Pass,D,0,0,1,0,1,0,1,0,0,0,1,0,11.68,410.84999999999997,92.19999999999999,2,0.6888888873580247
S02140,Female,18,Master,High,Yes,Moderate,1.37,100.0,6.0,1.2,84.0,3,No,60.8,2.61,Pass,D,1,0,1,2,2,1,1,0,0,0,1,0,7.37,137.0,92.0,1,0.8759124023656029
S02141,Female,15,Bachelor,Medium,Yes,Noisy,5.08,97.0,7.12,4.5,95.9,1,No,61.1,2.35,Pass,D,1,0,1,1,1,0,1,0,0,0,1,0,12.2,492.76,96.45,1,0.8858267699097898
S02142,Female,17,Phd,Low,Yes,Quiet,3.52,94.6,6.39,2.2,67.9,2,Yes,43.1,2.15,Fail,F,1,1,1,3,0,2,0,0,0,0,0,1,9.91,332.99199999999996,81.25,1,0.6249999982244319
S02143,Female,17,Bachelor,Low,Yes,Quiet,4.26,87.4,8.29,3.8,67.3,3,No,53.3,2.12,Pass,D,1,0,1,1,0,2,1,0,0,0,1,0,12.549999999999999,372.324,77.35,2,0.8920187772487822
S02144,Male,18,High School,High,Yes,Noisy,2.05,92.2,5.8,1.7,93.7,2,No,49.6,1.92,Fail,F,1,0,0,0,2,0,0,0,0,0,0,1,7.85,189.01,92.95,1,0.8292682886377157
S02145,Male,16,Bachelor,High,Yes,Quiet,4.79,80.9,7.66,3.2,80.0,0,Yes,63.7,2.74,Pass,D,1,1,0,1,2,2,1,0,0,0,1,0,12.45,387.511,80.45,0,0.6680584537201285
S02146,Female,15,Bachelor,Medium,Yes,Moderate,2.68,82.8,7.64,0.2,81.8,1,Yes,54.9,2.23,Pass,D,1,1,1,1,1,1,1,0,0,0,1,0,10.32,221.904,82.3,0,0.07462686539318333
S02147,Male,15,High School,Low,No,Quiet,2.63,100.0,7.9,0.0,62.9,3,Yes,70.9,2.54,Pass,C,0,1,0,0,0,2,1,0,0,1,0,0,10.530000000000001,263.0,81.45,2,0.0
S02148,Male,16,High School,Medium,Yes,Noisy,3.58,79.4,7.2,2.2,72.9,2,Yes,44.4,1.42,Fail,F,1,1,0,0,1,0,0,0,0,0,0,1,10.780000000000001,284.252,76.15,0,0.6145251379482538
S02149,Female,17,High School,Medium,Yes,Quiet,2.53,78.7,6.67,2.5,73.9,4,Yes,32.8,1.0,Fail,F,1,1,1,0,1,2,0,0,0,0,0,1,9.2,199.111,76.30000000000001,0,0.9881422885844179
S02150,Male,15,High School,Medium,Yes,Moderate,1.18,81.4,9.39,2.4,72.8,2,No,36.7,1.85,Fail,F,1,0,0,0,1,1,0,0,0,0,0,1,10.57,96.052,77.1,1,2.0338982878483196
S02151,Male,18,Bachelor,Medium,Yes,Moderate,3.16,79.5,6.12,2.1,100.0,2,No,55.4,1.92,Pass,D,1,0,0,1,1,1,1,0,0,0,1,0,9.280000000000001,251.22,89.75,1,0.6645569599222881
S02152,Male,17,Bachelor,Medium,Yes,Quiet,2.62,80.4,7.72,1.9,100.0,2,Yes,49.1,2.06,Fail,F,1,1,0,1,1,2,0,0,0,0,0,1,10.34,210.64800000000002,90.2,0,0.7251908369267525
S02153,Male,18,High School,High,Yes,Quiet,2.08,87.4,7.02,3.5,97.1,1,No,49.2,1.76,Fail,F,1,0,0,0,2,2,0,0,0,0,0,1,9.1,181.79200000000003,92.25,1,1.682692299602441
S02154,Male,17,Bachelor,Low,No,Noisy,4.49,87.8,7.34,5.2,81.4,3,No,57.3,2.11,Pass,D,0,0,0,1,0,0,1,0,0,0,1,0,11.83,394.222,84.6,3,1.1581291733671957
S02155,Female,16,Bachelor,High,Yes,Moderate,5.87,94.1,7.34,6.4,71.2,2,No,57.3,2.4,Pass,D,1,0,1,1,2,1,1,0,0,0,1,0,13.21,552.367,82.65,1,1.0902896063197793
S02156,Female,18,High School,Medium,No,Moderate,1.9,100.0,5.92,4.1,64.5,1,Yes,41.0,1.27,Fail,F,0,1,1,0,1,1,0,0,0,0,0,1,7.82,190.0,82.25,1,2.1578947254847645
S02157,Female,18,High School,Medium,Yes,Moderate,3.24,81.3,5.66,0.0,85.1,0,No,42.6,1.93,Fail,F,1,0,1,0,1,1,0,0,0,0,0,1,8.9,263.41200000000003,83.19999999999999,1,0.0
S02158,Male,16,High School,Medium,Yes,Quiet,2.52,84.3,5.72,4.1,99.1,6,No,37.1,1.6,Fail,F,1,0,0,0,1,2,0,0,0,0,0,1,8.24,212.436,91.69999999999999,1,1.6269841205278406
S02159,Female,18,High School,Medium,Yes,Moderate,5.75,66.6,6.55,4.1,91.7,0,No,72.8,2.83,Pass,C,1,0,1,0,1,1,1,0,0,1,0,0,12.3,382.95,79.15,1,0.7130434770207938
S02160,Male,17,High School,Medium,Yes,Moderate,3.59,72.1,7.25,2.3,81.5,5,Yes,41.0,1.69,Fail,F,1,1,0,0,1,1,0,0,0,0,0,1,10.84,258.83899999999994,76.8,0,0.6406685218922882
S02161,Male,15,High School,Medium,Yes,Moderate,4.11,83.5,6.31,3.9,90.0,4,No,49.4,1.81,Fail,F,1,0,0,0,1,1,0,0,0,0,0,1,10.42,343.185,86.75,1,0.9489051071802794
S02162,Male,15,Bachelor,Low,Yes,Quiet,4.42,89.6,5.56,3.0,79.7,2,No,61.4,2.51,Pass,D,1,0,0,1,0,2,1,0,0,0,1,0,9.98,396.032,84.65,2,0.6787330301386131
S02163,Male,16,Bachelor,Medium,Yes,Noisy,3.16,89.9,7.92,2.5,75.8,1,Yes,48.5,2.08,Fail,F,1,1,0,1,1,0,0,0,0,0,0,1,11.08,284.084,82.85,0,0.7911392380027239
S02164,Female,17,High School,Medium,Yes,Quiet,2.78,91.2,5.46,2.9,64.8,6,No,80.8,2.98,Pass,B,1,0,1,0,1,2,1,0,1,0,0,0,8.24,253.536,78.0,1,1.0431654638735055
S02165,Female,18,High School,Low,No,Quiet,4.82,97.6,7.48,1.7,75.1,3,No,82.6,3.41,Pass,B,0,0,1,0,0,2,1,0,1,0,0,0,12.3,470.432,86.35,3,0.3526970947039479
S02166,Male,18,Bachelor,High,Yes,Noisy,3.93,100.0,6.25,0.0,84.6,3,Yes,62.0,2.38,Pass,D,1,1,0,1,2,0,1,0,0,0,1,0,10.18,393.0,92.3,0,0.0
S02167,Female,15,Master,Low,Yes,Moderate,1.98,82.6,8.22,0.0,73.7,2,No,49.8,2.25,Fail,F,1,0,1,2,0,1,0,0,0,0,0,1,10.200000000000001,163.54799999999997,78.15,2,0.0
S02168,Male,18,Master,Medium,Yes,Quiet,2.13,77.0,6.47,3.9,62.9,4,No,19.2,0.76,Fail,F,1,0,0,2,1,2,0,0,0,0,0,1,8.6,164.01,69.95,1,1.83098590689678
S02169,Female,15,Bachelor,Low,Yes,Moderate,2.53,91.5,5.24,1.0,81.7,3,No,41.9,1.15,Fail,F,1,0,1,1,0,1,0,0,0,0,0,1,7.77,231.49499999999998,86.6,2,0.3952569154337672
S02170,Female,16,High School,Medium,Yes,Moderate,4.39,94.3,6.96,0.2,84.6,3,No,61.7,2.49,Pass,D,1,0,1,0,1,1,1,0,0,0,1,0,11.35,413.977,89.44999999999999,1,0.04555808645658751
S02171,Male,18,High School,Medium,Yes,Quiet,4.77,86.4,6.16,0.2,74.5,1,No,70.9,2.83,Pass,C,1,0,0,0,1,2,1,0,0,1,0,0,10.93,412.128,80.45,1,0.041928721086103314
S02172,Female,17,Master,Medium,Yes,Moderate,5.58,83.2,7.81,1.8,79.7,6,Yes,60.4,2.55,Pass,D,1,1,1,2,1,1,1,0,0,0,1,0,13.39,464.25600000000003,81.45,0,0.3225806445831888
S02173,Male,18,High School,Low,Yes,Quiet,2.15,80.0,7.33,4.8,42.0,3,No,29.2,1.46,Fail,F,1,0,0,0,0,2,0,0,0,0,0,1,9.48,172.0,61.0,2,2.2325581291508927
S02174,Female,15,Phd,Low,Yes,Quiet,3.17,84.6,6.37,2.3,91.1,3,No,71.2,3.05,Pass,C,1,0,1,3,0,2,1,0,0,1,0,0,9.54,268.18199999999996,87.85,2,0.7255520481843784
S02175,Male,16,Bachelor,Medium,Yes,Quiet,2.52,91.9,6.0,0.4,84.3,1,No,49.5,2.27,Fail,F,1,0,0,1,1,2,0,0,0,0,0,1,8.52,231.58800000000002,88.1,1,0.15873015810027716
S02176,Male,15,Bachelor,Medium,Yes,Moderate,2.78,78.3,5.9,4.7,100.0,3,No,42.4,1.59,Fail,F,1,0,0,1,1,1,0,0,0,0,0,1,8.68,217.67399999999998,89.15,1,1.6906474759329229
S02177,Female,18,High School,Medium,Yes,Quiet,4.12,77.0,6.41,3.0,76.8,0,No,62.0,2.64,Pass,D,1,0,1,0,1,2,1,0,0,0,1,0,10.530000000000001,317.24,76.9,1,0.7281553380384579
S02178,Female,15,Bachelor,Low,Yes,Noisy,2.94,91.0,8.36,2.0,91.0,0,No,67.8,2.7,Pass,C,1,0,1,1,0,0,1,0,0,1,0,0,11.299999999999999,267.54,91.0,2,0.6802721065296867
S02179,Male,15,Bachelor,High,Yes,Moderate,4.58,76.5,6.86,3.2,97.7,2,No,69.2,3.49,Pass,C,1,0,0,1,2,1,1,0,0,1,0,0,11.440000000000001,350.37,87.1,1,0.6986899548063539
S02180,Female,16,High School,Low,Yes,Quiet,2.38,86.5,7.95,2.5,80.4,2,No,42.2,1.36,Fail,F,1,0,1,0,0,2,0,0,0,0,0,1,10.33,205.87,83.45,2,1.050420163653697
S02181,Female,17,High School,High,Yes,Moderate,3.89,86.0,5.52,1.4,85.2,0,Yes,58.5,2.34,Pass,D,1,1,1,0,2,1,1,0,0,0,1,0,9.41,334.54,85.6,0,0.3598971713113183
S02182,Male,18,Master,Medium,Yes,Noisy,2.47,85.0,5.08,1.7,82.1,1,Yes,37.3,1.49,Fail,F,1,1,0,2,1,0,0,0,0,0,0,1,7.550000000000001,209.95000000000002,83.55,0,0.6882591065252667
S02183,Male,16,Bachelor,Medium,Yes,Moderate,0.8,78.6,6.05,0.6,56.0,3,No,61.0,2.61,Pass,D,1,0,0,1,1,1,1,0,0,0,1,0,6.85,62.879999999999995,67.3,1,0.749999990625
S02184,Female,17,Bachelor,Medium,Yes,Quiet,1.77,100.0,7.66,1.8,85.8,1,No,28.9,1.13,Fail,F,1,0,1,1,1,2,0,0,0,0,0,1,9.43,177.0,92.9,1,1.0169491467968976
S02185,Male,15,High School,High,Yes,Quiet,3.15,89.0,6.71,3.9,65.9,4,No,35.5,1.77,Fail,F,1,0,0,0,2,2,0,0,0,0,0,1,9.86,280.34999999999997,77.45,1,1.238095234164777
S02186,Male,17,Bachelor,Medium,Yes,Noisy,5.31,79.9,7.89,3.9,67.1,4,Yes,60.3,2.48,Pass,D,1,1,0,1,1,0,1,0,0,0,1,0,13.2,424.269,73.5,0,0.7344632754529882
S02187,Male,15,Bachelor,Medium,Yes,Quiet,2.45,88.3,8.26,2.2,87.9,2,No,40.4,1.85,Fail,F,1,0,0,1,1,2,0,0,0,0,0,1,10.71,216.335,88.1,1,0.8979591800083299
S02188,Female,15,Bachelor,Medium,No,Quiet,2.8,100.0,6.04,2.3,99.4,3,No,57.7,2.24,Pass,D,0,0,1,1,1,2,1,0,0,0,1,0,8.84,280.0,99.7,2,0.821428568494898
S02189,Female,16,Bachelor,High,Yes,Moderate,3.59,85.9,7.83,0.9,91.7,2,Yes,58.8,2.67,Pass,D,1,1,1,1,2,1,1,0,0,0,1,0,11.42,308.38100000000003,88.80000000000001,0,0.250696378131765
S02190,Male,15,Bachelor,Medium,Yes,Quiet,2.28,100.0,8.39,3.1,88.7,1,No,52.1,2.35,Pass,D,1,0,0,1,1,2,1,0,0,0,1,0,10.67,227.99999999999997,94.35,1,1.3596491168436444
S02191,Female,16,Bachelor,Low,Yes,Noisy,2.42,73.5,8.03,0.4,85.1,3,No,55.0,2.3,Pass,D,1,0,1,1,0,0,1,0,0,0,1,0,10.45,177.87,79.3,2,0.16528925551533366
S02192,Male,17,High School,Low,Yes,Noisy,3.09,76.5,5.41,3.7,93.0,2,No,39.3,1.78,Fail,F,1,0,0,0,0,0,0,0,0,0,0,1,8.5,236.385,84.75,2,1.1974109993611295
S02193,Female,17,Master,Low,Yes,Moderate,2.48,63.6,5.15,3.1,100.0,4,No,43.6,2.07,Fail,F,1,0,1,2,0,1,0,0,0,0,0,1,7.630000000000001,157.728,81.8,2,1.2499999949596776
S02194,Male,15,Bachelor,Low,Yes,Noisy,0.86,100.0,6.55,2.1,71.3,2,No,36.1,1.49,Fail,F,1,0,0,1,0,0,0,0,0,0,0,1,7.41,86.0,85.65,2,2.441860436722553
S02195,Male,16,High School,Low,Yes,Moderate,2.22,68.0,6.59,3.2,71.8,1,No,42.6,1.6,Fail,F,1,0,0,0,0,1,0,0,0,0,0,1,8.81,150.96,69.9,2,1.441441434948462
S02196,Female,15,Bachelor,Medium,Yes,Moderate,3.74,86.7,7.84,2.0,91.0,4,No,59.1,2.11,Pass,D,1,0,1,1,1,1,1,0,0,0,1,0,11.58,324.25800000000004,88.85,1,0.5347593568589322
S02197,Male,16,Master,Low,Yes,Moderate,3.78,100.0,6.03,2.8,54.4,0,Yes,44.3,1.48,Fail,F,1,1,0,2,0,1,0,0,0,0,0,1,9.81,378.0,77.2,1,0.7407407387811091
S02198,Female,16,High School,Medium,Yes,Quiet,4.6,94.7,7.42,2.8,78.5,2,No,56.5,2.28,Pass,D,1,0,1,0,1,2,1,0,0,0,1,0,12.02,435.62,86.6,1,0.6086956508506617
S02199,Female,16,High School,Medium,Yes,Noisy,4.51,88.8,5.92,4.2,83.9,0,No,67.8,2.52,Pass,C,1,0,1,0,1,0,1,0,0,1,0,0,10.43,400.48799999999994,86.35,1,0.9312638560282399
S02200,Male,17,Bachelor,Low,Yes,Noisy,1.92,97.8,7.35,3.2,71.9,0,Yes,46.4,1.73,Fail,F,1,1,0,1,0,0,0,0,0,0,0,1,9.27,187.77599999999998,84.85,1,1.6666666579861114
S02201,Male,16,High School,Low,No,Noisy,2.11,78.3,6.54,4.1,51.2,3,No,38.7,1.95,Fail,F,0,0,0,0,0,0,0,0,0,0,0,1,8.65,165.213,64.75,3,1.943127952876171
S02202,Female,17,Master,Low,Yes,Moderate,2.16,90.2,7.36,3.1,100.0,4,No,54.9,2.73,Pass,D,1,0,1,2,0,1,1,0,0,0,1,0,9.52,194.83200000000002,95.1,2,1.4351851785408094
S02203,Male,16,High School,Low,Yes,Moderate,2.82,83.9,6.64,2.4,71.0,1,No,44.7,1.94,Fail,F,1,0,0,0,0,1,0,0,0,0,0,1,9.459999999999999,236.598,77.45,2,0.8510638267692773
S02204,Male,17,Master,High,Yes,Quiet,2.25,83.7,4.79,3.3,71.7,1,No,34.9,1.61,Fail,F,1,0,0,2,2,2,0,0,0,0,0,1,7.04,188.32500000000002,77.7,1,1.4666666601481482
S02205,Male,18,High School,Medium,Yes,Quiet,2.79,86.9,7.51,3.0,99.9,2,No,40.0,1.28,Fail,F,1,0,0,0,1,2,0,0,0,0,0,1,10.3,242.45100000000002,93.4,1,1.075268813350291
S02206,Male,17,High School,Low,Yes,Quiet,1.95,96.8,8.17,2.0,40.0,3,No,31.6,1.26,Fail,F,1,0,0,0,0,2,0,0,0,0,0,1,10.12,188.76,68.4,2,1.0256410203813282
S02207,Male,17,Master,Medium,No,Quiet,3.94,100.0,6.16,0.4,100.0,3,Yes,67.4,2.71,Pass,C,0,1,0,2,1,2,1,0,0,1,0,0,10.1,394.0,100.0,1,0.10152284238192173
S02208,Female,15,Bachelor,Low,Yes,Moderate,1.86,82.3,7.81,1.7,100.0,2,No,49.3,2.09,Fail,F,1,0,1,1,0,1,0,0,0,0,0,1,9.67,153.078,91.15,2,0.913978489709793
S02209,Female,16,High School,Medium,Yes,Moderate,1.8,74.1,6.39,1.7,66.7,2,No,33.1,1.28,Fail,F,1,0,1,0,1,1,0,0,0,0,0,1,8.19,133.38,70.4,1,0.9444444391975308
S02210,Male,18,High School,Medium,Yes,Quiet,3.62,76.8,5.65,3.3,72.7,3,No,51.8,1.86,Pass,D,1,0,0,0,1,2,1,0,0,0,1,0,9.27,278.016,74.75,1,0.9116022074265132
S02211,Male,15,Bachelor,Medium,Yes,Moderate,3.87,100.0,6.39,2.4,87.3,0,No,68.2,2.32,Pass,C,1,0,0,1,1,1,1,0,0,1,0,0,10.26,387.0,93.65,1,0.6201550371572221
S02212,Male,16,Bachelor,Medium,Yes,Quiet,2.73,99.8,6.82,1.3,83.8,4,No,44.2,1.26,Fail,F,1,0,0,1,1,2,0,0,0,0,0,1,9.55,272.454,91.8,1,0.4761904744461888
S02213,Female,18,Phd,Low,Yes,Moderate,4.04,74.1,5.68,2.3,94.8,4,No,60.0,2.25,Pass,D,1,0,1,3,0,1,1,0,0,0,1,0,9.719999999999999,299.364,84.44999999999999,2,0.5693069292838937
S02214,Male,18,Phd,Medium,Yes,Noisy,3.96,100.0,8.35,2.0,87.5,1,No,72.6,2.63,Pass,C,1,0,0,3,1,0,1,0,0,1,0,0,12.309999999999999,396.0,93.75,1,0.505050503775125
S02215,Female,18,Bachelor,High,Yes,Moderate,5.28,77.9,5.47,1.1,92.5,5,Yes,70.7,2.59,Pass,C,1,1,1,1,2,1,1,0,0,1,0,0,10.75,411.31200000000007,85.2,0,0.20833333293876263
S02216,Female,16,Bachelor,High,Yes,Quiet,3.88,91.6,6.46,4.7,100.0,2,No,53.6,2.51,Pass,D,1,0,1,1,2,2,1,0,0,0,1,0,10.34,355.40799999999996,95.8,1,1.2113402030635563
S02217,Female,18,Bachelor,Low,Yes,Moderate,5.05,77.9,6.08,2.2,56.1,1,No,59.0,2.31,Pass,D,1,0,1,1,0,1,1,0,0,0,1,0,11.129999999999999,393.39500000000004,67.0,2,0.4356435634937752
S02218,Male,18,Bachelor,Medium,Yes,Moderate,3.07,100.0,8.35,1.3,100.0,3,No,50.5,2.17,Pass,D,1,0,0,1,1,1,1,0,0,0,1,0,11.42,307.0,100.0,1,0.4234527673503168
S02219,Female,15,High School,Medium,No,Moderate,4.68,79.3,5.49,0.0,100.0,2,No,76.1,2.59,Pass,C,0,0,1,0,1,1,1,0,0,1,0,0,10.17,371.12399999999997,89.65,2,0.0
S02220,Male,17,High School,High,Yes,Noisy,4.7,74.5,7.83,2.6,63.5,4,Yes,62.5,2.92,Pass,D,1,1,0,0,2,0,1,0,0,0,1,0,12.530000000000001,350.15000000000003,69.0,0,0.553191488184699
S02221,Female,16,High School,Low,Yes,Quiet,2.83,80.4,7.2,3.3,68.0,3,No,42.9,2.04,Fail,F,1,0,1,0,0,2,0,0,0,0,0,1,10.030000000000001,227.532,74.2,2,1.166077734395485
S02222,Male,17,High School,Medium,Yes,Quiet,2.17,100.0,5.75,1.5,87.5,0,No,54.9,2.14,Pass,D,1,0,0,0,1,2,1,0,0,0,1,0,7.92,217.0,93.75,1,0.6912442364458792
S02223,Female,15,High School,Low,Yes,Quiet,2.38,87.6,6.65,2.7,61.3,1,No,43.1,1.41,Fail,F,1,0,1,0,0,2,0,0,0,0,0,1,9.030000000000001,208.48799999999997,74.44999999999999,2,1.1344537767459928
S02224,Male,17,Bachelor,Medium,Yes,Moderate,3.5,74.7,6.82,0.9,70.8,1,No,57.0,2.48,Pass,D,1,0,0,1,1,1,1,0,0,0,1,0,10.32,261.45,72.75,1,0.25714285640816326
S02225,Female,18,Master,Medium,Yes,Moderate,1.62,77.1,7.58,2.2,83.6,3,No,48.4,1.89,Fail,F,1,0,1,2,1,1,0,0,0,0,0,1,9.2,124.902,80.35,1,1.3580246829751563
S02226,Male,18,Bachelor,Medium,Yes,Quiet,2.46,67.5,6.36,4.1,69.7,2,No,29.7,1.49,Fail,F,1,0,0,1,1,2,0,0,0,0,0,1,8.82,166.05,68.6,1,1.666666659891599
S02227,Male,16,High School,High,Yes,Quiet,4.44,90.4,7.63,2.1,76.6,1,No,68.2,2.77,Pass,C,1,0,0,0,2,2,1,0,0,1,0,0,12.07,401.37600000000003,83.5,1,0.47297297190771853
S02228,Male,16,High School,Medium,Yes,Moderate,3.8,72.5,7.05,1.5,67.0,4,No,56.2,2.14,Pass,D,1,0,0,0,1,1,1,0,0,0,1,0,10.85,275.5,69.75,1,0.39473684106648205
S02229,Male,16,Bachelor,Medium,Yes,Noisy,0.5,96.1,7.45,4.5,65.9,1,Yes,29.1,1.28,Fail,F,1,1,0,1,1,0,0,0,0,0,0,1,7.95,48.05,81.0,0,8.999999820000003
S02230,Female,15,High School,Low,Yes,Quiet,1.4,92.9,6.12,2.8,87.1,3,No,50.0,1.96,Pass,F,1,0,1,0,0,2,1,0,0,0,0,1,7.52,130.06,90.0,2,1.9999999857142858
S02231,Female,16,Bachelor,Medium,Yes,Quiet,5.59,84.0,6.76,1.7,78.5,3,Yes,71.9,2.82,Pass,C,1,1,1,1,1,2,1,0,0,1,0,0,12.35,469.56,81.25,0,0.30411448961696874
S02232,Male,15,Phd,Medium,Yes,Moderate,4.42,97.4,7.11,1.2,81.9,2,No,62.3,2.43,Pass,D,1,0,0,3,1,1,1,0,0,0,1,0,11.530000000000001,430.50800000000004,89.65,1,0.27149321205544524
S02233,Female,18,High School,Low,Yes,Quiet,2.3,94.3,7.08,0.8,90.6,3,Yes,60.1,2.78,Pass,D,1,1,1,0,0,2,1,0,0,0,1,0,9.379999999999999,216.89,92.44999999999999,1,0.3478260854442345
S02234,Male,17,High School,High,Yes,Moderate,1.21,86.6,6.96,3.1,82.8,1,Yes,46.2,1.76,Fail,F,1,1,0,0,2,1,0,0,0,0,0,1,8.17,104.78599999999999,84.69999999999999,0,2.5619834499009637
S02235,Male,18,Bachelor,Low,Yes,Moderate,1.5,77.3,9.09,3.7,75.0,3,No,53.2,1.67,Pass,D,1,0,0,1,0,1,1,0,0,0,1,0,10.59,115.94999999999999,76.15,2,2.4666666502222228
S02236,Female,18,Phd,Medium,Yes,Moderate,3.61,89.1,7.57,2.5,66.8,1,No,63.5,2.43,Pass,D,1,0,1,3,1,1,1,0,0,0,1,0,11.18,321.65099999999995,77.94999999999999,1,0.6925207737049286
S02237,Male,18,Master,High,Yes,Noisy,5.37,89.1,7.73,2.2,86.7,2,Yes,51.2,1.69,Pass,D,1,1,0,2,2,0,1,0,0,0,1,0,13.100000000000001,478.467,87.9,0,0.4096834256802916
S02238,Male,16,Master,High,Yes,Quiet,5.3,89.9,7.25,3.4,100.0,1,No,80.7,3.19,Pass,B,1,0,0,2,2,2,1,0,1,0,0,0,12.55,476.47,94.95,1,0.641509432751869
S02239,Female,16,High School,Medium,Yes,Noisy,1.11,85.8,7.53,0.4,93.2,4,No,39.4,1.45,Fail,F,1,0,1,0,1,0,0,0,0,0,0,1,8.64,95.238,89.5,1,0.36036035711387066
S02240,Male,16,Phd,Low,Yes,Noisy,2.65,88.3,7.2,2.6,57.4,2,No,37.9,1.67,Fail,F,1,0,0,3,0,0,0,0,0,0,0,1,9.85,233.99499999999998,72.85,2,0.981132071769313
S02241,Male,17,High School,High,Yes,Quiet,1.97,88.0,8.82,2.5,49.6,1,No,58.1,2.2,Pass,D,1,0,0,0,2,2,1,0,0,0,1,0,10.790000000000001,173.35999999999999,68.8,1,1.2690355265531192
S02242,Male,16,High School,Low,Yes,Quiet,3.16,98.6,6.94,3.1,69.0,2,Yes,45.8,1.56,Fail,F,1,1,0,0,0,2,0,0,0,0,0,1,10.100000000000001,311.576,83.8,1,0.9810126551233777
S02243,Male,15,Master,High,Yes,Noisy,1.4,72.3,7.83,3.2,56.9,1,Yes,35.8,1.69,Fail,F,1,1,0,2,2,0,0,0,0,0,0,1,9.23,101.21999999999998,64.6,0,2.2857142693877557
S02244,Female,18,Master,Medium,No,Moderate,2.35,75.0,9.09,1.9,60.7,1,Yes,39.9,1.48,Fail,F,0,1,1,2,1,1,0,0,0,0,0,1,11.44,176.25,67.85,1,0.8085106348574015
S02245,Female,17,High School,Medium,Yes,Quiet,1.96,85.8,7.65,5.3,44.4,2,No,28.4,1.15,Fail,F,1,0,1,0,1,2,0,0,0,0,0,1,9.61,168.16799999999998,65.1,1,2.7040816188567263
S02246,Female,17,High School,Low,Yes,Moderate,3.63,77.4,6.72,0.9,83.5,2,No,58.5,2.17,Pass,D,1,0,1,0,0,1,1,0,0,0,1,0,10.35,280.962,80.45,2,0.24793388361450722
S02247,Male,17,High School,Medium,No,Moderate,2.38,87.1,6.27,1.8,62.6,1,Yes,47.1,1.83,Fail,F,0,1,0,0,1,1,0,0,0,0,0,1,8.649999999999999,207.29799999999997,74.85,1,0.7563025178306617
S02248,Male,17,High School,High,Yes,Quiet,2.55,73.9,6.5,3.8,62.5,1,No,39.9,1.54,Fail,F,1,0,0,0,2,2,0,0,0,0,0,1,9.05,188.445,68.2,1,1.4901960725874666
S02249,Female,17,High School,High,Yes,Moderate,3.61,75.4,7.39,1.5,70.0,2,No,54.1,2.6,Pass,D,1,0,1,0,2,1,1,0,0,0,1,0,11.0,272.194,72.7,1,0.4155124642229572
S02250,Male,15,Phd,Low,Yes,Moderate,4.97,100.0,8.78,2.7,70.4,4,No,60.8,2.39,Pass,D,1,0,0,3,0,1,1,0,0,0,1,0,13.75,497.0,85.2,2,0.5432595562509869
S02251,Male,18,Bachelor,High,Yes,Noisy,5.54,82.7,7.6,1.7,76.1,4,Yes,79.9,3.23,Pass,C,1,1,0,1,2,0,1,0,0,1,0,0,13.14,458.158,79.4,0,0.3068592052222758
S02252,Male,17,Master,Low,Yes,Moderate,3.55,73.3,6.61,1.9,59.0,2,No,53.1,2.14,Pass,D,1,0,0,2,0,1,1,0,0,0,1,0,10.16,260.215,66.15,2,0.5352112660979964
S02253,Male,18,Master,Medium,Yes,Moderate,2.89,83.9,6.7,0.6,94.8,4,No,40.7,1.05,Fail,F,1,0,0,2,1,1,0,0,0,0,0,1,9.59,242.47100000000003,89.35,1,0.20761245602902262
S02254,Female,16,Bachelor,Medium,Yes,Moderate,4.58,95.4,6.85,3.6,84.2,1,No,58.1,2.12,Pass,D,1,0,1,1,1,1,1,0,0,0,1,0,11.43,436.932,89.80000000000001,1,0.7860261991571481
S02255,Female,17,Master,Low,Yes,Quiet,4.4,97.1,5.66,3.7,86.2,3,Yes,57.9,2.0,Pass,D,1,1,1,2,0,2,1,0,0,0,1,0,10.06,427.24,91.65,1,0.8409090889979338
