student_id,gender,age,parental_education,family_income,internet_access,study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,participation_score,online_courses_completed,tutoring,math_score,reading_score,writing_score,science_score,final_exam_score,previous_gpa,pass_fail,grade_category,gender_encoded,internet_access_encoded,tutoring_encoded,pass_fail_encoded,parental_education_encoded,family_income_encoded,grade_category_encoded,study_environment_Moderate,study_environment_Noisy,study_environment_Quiet,avg_subject_score,study_efficiency,engagement_score,academic_risk,sleep_quality,total_learning_hours,subject_score_range
S03088,Female,16,PhD,Medium,Yes,3.68,96.6,6.47,1.5,87.9,77.9,2,No,69.7,56.5,64.1,51.8,59.5,2.38,Pass,D,0,1,0,1,3,1,1,0,1,0,60.525000000000006,2.3,87.46666666666667,0,1,4.68,17.900000000000006
S03089,Female,17,Bachelor,High,Yes,4.13,83.6,7.1,1.8,70.1,72.9,4,No,59.9,63.3,52.1,45.9,53.7,2.6,Pass,D,0,1,0,1,1,2,1,1,0,0,55.3,2.1736842105263157,75.53333333333333,0,2,6.13,17.4
S03090,Female,15,Bachelor,Medium,Yes,4.1,88.0,7.26,1.1,78.0,69.1,2,Yes,62.4,50.2,51.5,40.1,50.2,1.74,Pass,D,0,1,1,1,1,1,1,0,0,1,51.05,3.416666666666666,78.36666666666666,0,2,5.1,22.299999999999997
S03091,Female,15,High School,Medium,No,5.26,82.5,5.76,3.9,84.6,73.9,1,Yes,78.4,71.0,66.3,60.9,66.2,2.67,Pass,C,0,0,1,1,0,1,2,1,0,0,69.14999999999999,1.315,80.33333333333333,0,0,5.76,17.500000000000007
S03092,Female,15,High School,Low,Yes,4.81,85.9,7.15,4.1,71.5,74.9,1,Yes,53.9,57.2,60.8,51.5,53.2,2.19,Pass,D,0,1,1,1,0,0,1,0,0,1,55.849999999999994,1.1452380952380954,77.43333333333334,0,2,5.31,9.299999999999997
S03093,Male,17,High School,Medium,Yes,2.6,69.9,8.39,1.3,76.9,85.3,1,No,32.4,49.4,46.1,31.7,38.9,1.58,Fail,F,1,1,0,0,0,1,0,1,0,0,39.9,1.857142857142857,77.36666666666666,0,2,3.1,17.7
S03094,Female,15,High School,High,Yes,4.33,88.2,8.56,0.8,65.8,54.3,2,No,47.4,45.7,47.0,60.9,49.8,1.55,Fail,F,0,1,0,0,0,2,0,1,0,0,50.25,4.811111111111111,69.43333333333334,0,2,5.33,15.199999999999996
S03095,Male,17,Master,Low,Yes,2.88,88.8,7.85,2.5,81.6,81.4,1,No,34.6,50.7,51.2,45.6,43.0,1.6,Fail,F,1,1,0,0,2,0,0,0,1,0,45.525,1.1076923076923075,83.93333333333332,0,2,3.38,16.6
S03096,Female,16,PhD,Low,No,2.49,80.0,7.26,4.5,96.1,52.7,1,No,54.6,45.4,49.9,42.1,45.6,1.64,Fail,F,0,0,0,0,3,0,0,0,0,1,48.0,0.541304347826087,76.26666666666667,0,2,2.99,12.5
S03097,Female,16,High School,Medium,Yes,2.09,91.1,7.92,5.7,62.5,68.7,3,No,39.6,41.5,37.0,31.8,41.0,2.22,Fail,F,0,1,0,0,0,1,0,0,0,1,37.475,0.3603448275862069,74.1,0,2,3.59,9.7
S03098,Male,16,High School,Medium,Yes,2.68,93.7,7.71,1.5,69.4,73.9,2,No,35.1,53.1,37.4,51.7,47.7,1.45,Fail,F,1,1,0,0,0,1,0,1,0,0,44.325,1.675,79.0,0,2,3.68,18.0
S03099,Female,18,High School,Medium,Yes,3.39,99.0,5.88,0.0,49.3,32.3,5,Yes,40.0,43.7,50.6,44.9,44.7,2.21,Fail,F,0,1,1,0,0,1,0,0,1,0,44.800000000000004,33.9,60.199999999999996,0,0,5.890000000000001,10.600000000000001
S03100,Male,17,Bachelor,Medium,Yes,4.9,74.8,6.09,0.3,87.7,65.6,1,No,54.7,58.8,73.2,64.2,62.8,2.53,Pass,D,1,1,0,1,1,1,1,0,1,0,62.724999999999994,12.25,76.03333333333332,0,1,5.4,18.5
S03101,Male,15,High School,Medium,Yes,3.87,91.7,7.63,0.0,56.0,76.7,3,No,67.0,49.5,58.7,64.3,57.7,2.2,Pass,D,1,1,0,1,0,1,1,1,0,0,59.875,38.699999999999996,74.80000000000001,0,2,5.37,17.5
S03102,Male,15,High School,Low,Yes,2.07,98.4,6.33,3.1,87.5,68.4,2,No,68.4,65.7,65.6,76.1,68.4,2.82,Pass,C,1,1,0,1,0,0,2,0,0,1,68.95,0.6468749999999999,84.76666666666667,0,1,3.07,10.5
S03103,Male,15,High School,Medium,Yes,1.75,81.5,5.97,2.6,88.6,56.2,6,No,50.0,37.6,41.0,35.7,38.3,1.42,Fail,F,1,1,0,0,0,1,0,0,0,1,41.075,0.6481481481481481,75.43333333333334,1,0,4.75,14.299999999999997
S03104,Female,15,Master,Low,No,3.68,98.9,8.29,2.8,93.6,80.9,4,No,63.0,46.9,50.9,39.4,52.2,2.27,Pass,D,0,0,0,1,2,0,1,0,1,0,50.050000000000004,1.2689655172413794,91.13333333333333,0,2,5.68,23.6
S03105,Female,18,Bachelor,Medium,Yes,4.08,77.7,7.06,4.2,85.5,58.1,1,No,76.9,85.4,77.2,68.9,76.7,3.42,Pass,C,0,1,0,1,1,1,2,1,0,0,77.1,0.9488372093023256,73.76666666666667,0,2,4.58,16.5
S03106,Male,15,Bachelor,Medium,Yes,4.47,85.7,6.94,4.9,57.4,73.1,2,Yes,80.3,75.9,76.9,71.1,74.8,3.16,Pass,C,1,1,1,1,1,1,2,1,0,0,76.05,0.8939999999999999,72.06666666666666,0,1,5.47,9.200000000000003
S03107,Female,18,High School,High,Yes,2.68,67.7,5.8,3.8,78.0,68.3,2,No,48.0,58.7,42.9,29.4,45.5,2.23,Fail,F,0,1,0,0,0,2,0,0,0,1,44.75,0.6871794871794872,71.33333333333334,0,0,3.68,29.300000000000004
S03108,Female,17,Master,Medium,Yes,3.56,66.3,6.55,3.6,82.9,68.7,1,No,54.6,35.8,48.8,41.2,42.8,1.68,Fail,F,0,1,0,0,2,1,0,0,0,1,45.099999999999994,0.9621621621621621,72.63333333333334,0,1,4.0600000000000005,18.800000000000004
S03109,Male,16,PhD,Medium,Yes,4.03,69.5,6.66,0.3,88.0,72.5,3,No,65.1,55.1,50.5,64.5,60.6,2.17,Pass,D,1,1,0,1,3,1,1,1,0,0,58.8,10.075,76.66666666666666,0,1,5.53,14.599999999999994
S03110,Female,15,High School,Medium,No,1.38,99.2,6.09,1.7,88.6,60.7,2,Yes,44.0,37.5,41.4,36.0,41.8,1.86,Fail,F,0,0,1,0,0,1,0,0,1,0,39.725,0.7666666666666666,82.83333333333333,1,1,2.38,8.0
S03111,Male,16,High School,Low,Yes,3.33,77.2,5.78,4.6,73.6,83.6,1,No,39.6,42.8,47.9,50.6,42.6,2.06,Fail,F,1,1,0,0,0,0,0,0,1,0,45.225,0.7085106382978724,78.13333333333333,0,0,3.83,11.0
S03112,Male,17,Bachelor,Low,Yes,4.09,77.3,8.75,1.7,78.4,57.8,1,No,69.0,61.4,52.4,54.6,62.4,2.39,Pass,D,1,1,0,1,1,0,1,0,1,0,59.35,2.272222222222222,71.16666666666666,0,2,4.59,16.6
S03113,Female,17,High School,High,Yes,3.61,89.1,8.41,4.2,78.5,82.6,0,No,53.2,40.9,38.0,62.6,45.3,1.82,Fail,F,0,1,0,0,0,2,0,1,0,0,48.675,0.8395348837209302,83.39999999999999,0,2,3.61,24.6
S03114,Female,15,Bachelor,High,No,2.9,77.6,6.9,2.7,61.0,64.4,1,No,46.6,48.2,43.1,47.9,49.0,1.44,Fail,F,0,0,0,0,1,2,0,1,0,0,46.45,1.0357142857142856,67.66666666666666,0,1,3.4,5.100000000000001
S03115,Female,17,Bachelor,High,Yes,6.13,97.0,5.67,3.7,65.5,40.2,4,No,65.0,56.5,70.3,76.8,70.7,2.9,Pass,C,0,1,0,1,1,2,2,0,1,0,67.15,1.613157894736842,67.56666666666668,0,0,8.129999999999999,20.299999999999997
S03116,Male,16,Bachelor,Low,Yes,5.32,100.0,5.27,1.2,78.9,58.3,4,No,87.3,74.5,80.7,61.0,74.4,2.42,Pass,C,1,1,0,1,1,0,2,0,0,1,75.875,4.092307692307692,79.06666666666666,0,0,7.32,26.299999999999997
S03117,Male,15,High School,Medium,Yes,3.01,62.8,6.55,3.6,67.4,89.6,1,No,34.2,37.3,35.6,53.9,39.6,1.24,Fail,F,1,1,0,0,0,1,0,0,1,0,40.25,0.8135135135135134,73.26666666666667,0,1,3.51,19.699999999999996
S03118,Female,18,Bachelor,Medium,Yes,2.77,90.2,4.75,1.5,58.1,87.4,1,No,52.7,57.8,49.6,38.1,52.2,1.89,Pass,D,0,1,0,1,1,1,1,1,0,0,49.55,1.73125,78.56666666666668,0,0,3.27,19.699999999999996
S03119,Female,15,PhD,Medium,Yes,3.84,64.4,6.55,2.8,57.2,40.7,1,No,62.3,41.6,36.0,42.6,45.1,1.82,Fail,F,0,1,0,0,3,1,0,0,1,0,45.625,1.3241379310344827,54.1,0,1,4.34,26.299999999999997
S03120,Female,16,High School,Medium,Yes,2.93,71.4,4.98,2.5,90.4,58.9,1,Yes,40.7,43.1,52.6,50.5,46.6,1.55,Fail,F,0,1,1,0,0,1,0,1,0,0,46.725,1.126923076923077,73.56666666666666,0,0,3.43,11.899999999999999
S03121,Female,15,Bachelor,Medium,No,4.53,89.8,6.91,4.3,85.3,40.9,5,Yes,45.8,36.3,53.6,48.2,41.6,1.69,Fail,F,0,0,1,0,1,1,0,0,0,1,45.974999999999994,1.0295454545454548,71.99999999999999,0,1,7.03,17.300000000000004
S03122,Male,15,High School,Medium,No,1.48,75.6,7.2,3.7,82.2,71.5,3,No,31.4,36.1,36.0,37.5,33.9,1.47,Fail,F,1,0,0,0,0,1,0,0,0,1,35.25,0.3894736842105263,76.43333333333332,1,2,2.98,6.100000000000001
S03123,Female,16,High School,Low,Yes,2.71,87.6,6.81,0.0,75.1,59.8,1,Yes,54.6,41.0,59.4,40.2,46.4,1.98,Fail,F,0,1,1,0,0,0,0,0,0,1,48.8,27.099999999999998,74.16666666666666,0,1,3.21,19.199999999999996
S03124,Male,15,Bachelor,Low,Yes,3.82,85.3,9.17,1.3,71.3,75.3,1,No,43.9,41.9,48.9,44.7,44.6,2.17,Fail,F,1,1,0,0,1,0,0,0,0,1,44.849999999999994,2.728571428571428,77.3,0,1,4.32,7.0
S03125,Male,15,High School,Low,Yes,4.2,68.5,6.79,1.5,49.8,80.1,3,No,51.5,49.9,47.8,47.6,49.7,1.94,Fail,F,1,1,0,0,0,0,0,1,0,0,49.199999999999996,2.625,66.13333333333333,0,1,5.7,3.8999999999999986
S03126,Female,16,High School,Medium,Yes,1.22,91.6,8.73,3.5,88.9,92.7,3,No,42.5,49.3,29.7,38.3,39.9,1.06,Fail,F,0,1,0,0,0,1,0,1,0,0,39.95,0.33888888888888885,91.06666666666668,1,2,2.7199999999999998,19.599999999999998
S03127,Female,17,High School,Low,Yes,1.86,88.0,7.3,1.8,73.9,95.9,2,Yes,59.1,51.4,58.3,42.2,54.9,2.36,Pass,D,0,1,1,1,0,0,1,1,0,0,52.75,0.9789473684210526,85.93333333333334,0,2,2.8600000000000003,16.9
S03128,Female,16,Bachelor,Medium,Yes,0.99,85.4,9.01,0.9,89.3,98.9,5,Yes,57.9,54.5,46.7,49.8,54.7,2.32,Pass,D,0,1,1,1,1,1,1,0,0,1,52.22500000000001,0.99,91.2,0,1,3.49,11.199999999999996
S03129,Male,15,Bachelor,Medium,Yes,1.95,78.5,5.24,0.5,65.9,83.9,0,Yes,47.6,52.3,43.6,59.7,54.4,2.24,Pass,D,1,1,1,1,1,1,1,0,1,0,50.8,3.25,76.1,0,0,1.95,16.1
S03130,Female,18,High School,High,Yes,1.47,88.9,5.92,3.6,100.0,67.8,2,No,32.2,36.8,44.9,27.3,34.1,1.17,Fail,F,0,1,0,0,0,2,0,1,0,0,35.300000000000004,0.3972972972972973,85.56666666666666,1,0,2.4699999999999998,17.599999999999998
S03131,Female,18,Bachelor,High,Yes,3.65,72.1,6.71,0.0,82.8,42.7,1,No,36.9,45.4,40.4,39.3,36.6,1.47,Fail,F,0,1,0,0,1,2,0,0,1,0,40.5,36.5,65.86666666666666,0,1,4.15,8.5
S03132,Male,16,High School,Low,Yes,3.27,74.9,8.6,4.1,78.2,58.1,2,Yes,34.6,50.5,29.4,36.4,36.7,1.59,Fail,F,1,1,1,0,0,0,0,0,0,1,37.725,0.7785714285714287,70.4,0,2,4.27,21.1
S03133,Female,18,Bachelor,Low,Yes,2.82,88.2,6.76,0.6,64.7,49.6,0,Yes,75.9,61.1,72.2,60.7,70.3,3.17,Pass,C,0,1,1,1,1,0,2,0,1,0,67.475,4.0285714285714285,67.5,0,1,2.82,15.200000000000003
S03134,Male,15,Bachelor,Low,Yes,3.03,95.3,6.32,1.8,82.5,76.9,4,No,42.9,53.1,50.1,52.3,47.6,2.02,Fail,F,1,1,0,0,1,0,0,0,0,1,49.599999999999994,1.594736842105263,84.9,0,1,5.029999999999999,10.200000000000003
S03135,Female,15,Bachelor,High,Yes,4.43,80.2,7.61,0.7,89.2,100.0,2,Yes,77.7,70.1,67.8,74.9,71.8,2.83,Pass,C,0,1,1,1,1,2,2,1,0,0,72.625,5.5375000000000005,89.8,0,2,5.43,9.900000000000006
S03136,Male,16,PhD,Medium,No,1.75,89.6,7.91,1.1,46.4,56.6,2,No,38.5,36.6,44.9,39.7,42.1,1.28,Fail,F,1,0,0,0,3,1,0,1,0,0,39.925,1.458333333333333,64.2,1,2,2.75,8.299999999999997
S03137,Female,15,Master,Low,Yes,0.68,87.0,6.23,2.2,78.0,47.8,1,No,39.9,24.3,36.8,33.4,34.0,1.34,Fail,F,0,1,0,0,2,0,0,0,1,0,33.6,0.2956521739130435,70.93333333333334,1,1,1.1800000000000002,15.599999999999998
S03138,Female,17,High School,High,Yes,3.85,89.1,6.31,2.3,78.2,54.6,1,Yes,61.5,89.3,90.2,72.8,79.1,3.28,Pass,C,0,1,1,1,0,2,2,0,0,1,78.45,1.6041666666666667,73.96666666666668,0,1,4.35,28.700000000000003
S03139,Male,15,Master,Medium,Yes,2.53,78.1,8.69,0.2,86.8,96.5,2,Yes,45.9,44.0,54.7,47.1,46.0,1.73,Fail,F,1,1,1,0,2,1,0,0,0,1,47.925000000000004,8.433333333333332,87.13333333333333,0,2,3.53,10.700000000000003
S03140,Male,16,High School,High,Yes,1.78,83.5,8.25,1.9,54.8,88.9,1,No,36.0,44.3,26.1,41.1,36.7,1.44,Fail,F,1,1,0,0,0,2,0,0,1,0,36.875,0.89,75.73333333333335,1,2,2.2800000000000002,18.199999999999996
S03141,Female,17,PhD,Low,Yes,3.66,84.6,8.52,2.7,92.0,86.0,1,No,34.2,56.2,57.7,52.7,48.3,2.0,Fail,F,0,1,0,0,3,0,0,0,0,1,50.2,1.3071428571428572,87.53333333333333,0,2,4.16,23.5
S03142,Male,17,High School,Medium,Yes,0.64,100.0,7.94,3.2,91.1,49.8,1,No,37.6,36.0,47.8,32.0,39.3,1.37,Fail,F,1,1,0,0,0,1,0,0,0,1,38.349999999999994,0.19393939393939394,80.3,1,2,1.1400000000000001,15.799999999999997
S03143,Male,18,High School,Medium,Yes,1.97,74.0,6.15,0.0,91.6,83.9,3,No,58.8,66.5,52.5,50.8,56.0,2.48,Pass,D,1,1,0,1,0,1,1,1,0,0,57.150000000000006,19.7,83.16666666666667,0,1,3.4699999999999998,15.700000000000003
S03144,Male,15,High School,High,Yes,0.5,71.0,6.97,1.8,70.1,70.8,0,No,30.2,37.7,40.8,47.1,40.3,1.43,Fail,F,1,1,0,0,0,2,0,0,0,1,38.95,0.2631578947368421,70.63333333333333,1,1,0.5,16.900000000000002
S03145,Male,16,High School,High,Yes,3.31,100.0,5.94,0.0,96.8,82.9,2,No,42.9,43.9,36.5,57.4,46.1,1.63,Fail,F,1,1,0,0,0,2,0,0,0,1,45.175,33.1,93.23333333333333,0,0,4.3100000000000005,20.9
S03146,Female,18,Bachelor,Medium,Yes,4.89,88.1,7.98,1.7,67.8,54.0,3,No,50.8,60.1,63.0,47.0,51.8,2.06,Pass,D,0,1,0,1,1,1,1,0,0,1,55.225,2.7166666666666663,69.96666666666665,0,2,6.39,16.0
S03147,Female,18,Master,Low,Yes,2.31,90.5,6.46,1.9,48.3,69.6,2,No,45.7,41.4,49.2,49.3,47.3,1.99,Fail,F,0,1,0,0,2,0,0,0,0,1,46.400000000000006,1.155,69.46666666666665,0,1,3.31,7.899999999999999
S03148,Male,15,Bachelor,Medium,No,2.05,91.4,5.29,3.4,84.7,61.2,3,No,49.8,40.5,40.1,25.2,39.4,1.59,Fail,F,1,0,0,0,1,1,0,1,0,0,38.9,0.5857142857142856,79.10000000000001,0,0,3.55,24.599999999999998
S03149,Male,15,Bachelor,High,Yes,5.14,92.7,7.11,4.0,79.1,80.4,3,No,65.6,58.5,46.0,57.9,58.7,2.25,Pass,D,1,1,0,1,1,2,1,0,0,1,57.0,1.2536585365853659,84.06666666666668,0,2,6.64,19.599999999999994
S03150,Male,16,Master,Medium,Yes,3.75,94.0,8.13,1.0,98.3,100.0,2,Yes,54.1,46.7,55.4,57.3,55.0,1.6,Pass,D,1,1,1,1,2,1,1,1,0,0,53.375,3.4090909090909087,97.43333333333334,0,2,4.75,10.599999999999994
S03151,Male,18,High School,Medium,Yes,5.86,92.8,5.62,2.9,64.5,50.5,2,Yes,78.8,68.9,74.4,80.7,73.8,3.36,Pass,C,1,1,1,1,0,1,2,0,1,0,75.7,1.9533333333333334,69.26666666666667,0,0,6.86,11.799999999999997
S03152,Female,16,High School,Medium,Yes,3.19,96.3,6.87,3.5,74.8,66.8,2,No,47.7,62.7,47.2,47.9,50.9,2.39,Pass,D,0,1,0,1,0,1,1,0,0,1,51.37500000000001,0.8861111111111111,79.29999999999998,0,1,4.1899999999999995,15.5
S03153,Female,18,High School,Medium,Yes,3.27,86.7,6.45,1.4,73.5,85.6,3,No,42.7,49.2,51.8,42.6,46.2,1.99,Fail,F,0,1,0,0,0,1,0,0,1,0,46.574999999999996,2.18,81.93333333333332,0,1,4.77,9.199999999999996
S03154,Male,18,High School,Medium,Yes,4.73,95.7,7.99,3.7,92.0,63.8,1,No,61.8,33.0,46.5,61.3,48.7,1.85,Fail,F,1,1,0,0,0,1,0,0,1,0,50.650000000000006,1.2447368421052631,83.83333333333334,0,2,5.23,28.799999999999997
S03155,Male,18,High School,Medium,No,2.82,100.0,4.95,2.7,63.7,57.7,0,No,47.5,37.4,46.7,43.1,44.0,1.05,Fail,F,1,0,0,0,0,1,0,1,0,0,43.675000000000004,1.007142857142857,73.8,0,0,2.82,10.100000000000001
S03156,Male,15,High School,High,Yes,3.3,87.0,8.13,2.1,99.1,71.4,4,No,76.7,75.4,72.7,85.6,74.0,2.75,Pass,C,1,1,0,1,0,2,2,0,1,0,77.6,1.4999999999999998,85.83333333333334,0,2,5.3,12.899999999999991
S03157,Female,18,High School,Medium,Yes,0.5,89.8,6.29,2.7,69.0,64.0,4,Yes,50.1,42.1,47.0,46.4,46.9,2.11,Fail,F,0,1,1,0,0,1,0,0,0,1,46.4,0.17857142857142855,74.26666666666667,0,1,2.5,8.0
S03158,Male,18,High School,Medium,Yes,5.09,79.2,6.84,0.1,73.4,96.3,2,No,62.5,67.8,67.3,59.5,61.4,2.91,Pass,D,1,1,0,1,0,1,1,0,1,0,64.275,25.45,82.96666666666668,0,1,6.09,8.299999999999997
S03159,Female,18,Master,Medium,Yes,3.47,83.4,7.86,2.7,80.6,74.8,2,No,40.2,30.8,48.7,51.4,40.3,1.86,Fail,F,0,1,0,0,2,1,0,1,0,0,42.775,1.2392857142857143,79.6,0,2,4.470000000000001,20.599999999999998
S03160,Male,17,High School,Low,No,2.87,88.5,8.48,1.2,64.8,77.5,4,No,12.7,23.2,32.5,37.4,21.0,0.99,Fail,F,1,0,0,0,0,0,0,0,0,1,26.450000000000003,2.207692307692308,76.93333333333334,0,2,4.87,24.7
S03161,Female,15,Bachelor,High,Yes,4.09,81.1,7.05,2.5,85.9,57.0,5,No,54.3,49.5,47.6,42.6,48.1,1.48,Fail,F,0,1,0,0,1,2,0,1,0,0,48.5,1.573076923076923,74.66666666666666,0,2,6.59,11.699999999999996
S03162,Male,17,Bachelor,Medium,Yes,1.58,85.9,6.28,1.9,83.9,72.1,0,No,48.4,42.7,51.6,50.8,45.6,2.01,Fail,F,1,1,0,0,1,1,0,1,0,0,48.375,0.79,80.63333333333334,0,1,1.58,8.899999999999999
S03163,Female,15,Bachelor,High,Yes,2.34,88.4,6.47,2.9,70.7,69.0,2,No,46.7,45.7,42.7,35.9,43.3,1.46,Fail,F,0,1,0,0,1,2,0,0,0,1,42.75000000000001,0.7799999999999999,76.03333333333335,0,1,3.34,10.800000000000004
S03164,Male,16,High School,Medium,Yes,3.66,100.0,8.17,4.3,84.3,80.3,2,No,70.0,69.8,64.0,66.4,65.4,2.49,Pass,C,1,1,0,1,0,1,2,0,0,1,67.55000000000001,0.8318181818181819,88.2,0,2,4.66,6.0
S03165,Male,17,High School,Medium,Yes,3.05,76.4,6.12,2.7,84.7,80.0,2,Yes,47.2,42.5,41.7,42.5,41.0,1.33,Fail,F,1,1,1,0,0,1,0,1,0,0,43.475,1.0892857142857142,80.36666666666666,0,1,4.05,5.5
S03166,Male,16,High School,High,Yes,3.54,89.2,7.33,4.0,88.6,61.6,3,No,43.7,47.0,59.6,56.3,54.7,2.45,Pass,D,1,1,0,1,0,2,1,1,0,0,51.650000000000006,0.8634146341463416,79.80000000000001,0,2,5.04,15.899999999999999
S03167,Female,18,High School,Medium,Yes,3.3,79.0,7.01,1.0,96.5,71.9,1,Yes,47.8,53.6,51.5,55.9,54.4,2.13,Pass,D,0,1,1,1,0,1,1,1,0,0,52.2,2.9999999999999996,82.46666666666668,0,2,3.8,8.100000000000001
S03168,Male,16,High School,High,No,3.76,92.7,7.76,4.7,86.3,84.6,3,No,57.1,54.8,55.3,53.0,52.4,2.2,Pass,D,1,0,0,1,0,2,1,1,0,0,55.05,0.7833333333333333,87.86666666666667,0,2,5.26,4.100000000000001
S03169,Female,16,Bachelor,Low,Yes,1.42,93.5,7.03,1.0,87.3,60.7,3,No,48.4,55.8,46.7,56.4,49.9,1.82,Fail,F,0,1,0,0,1,0,0,0,0,1,51.824999999999996,1.2909090909090908,80.5,1,2,2.92,9.699999999999996
S03170,Female,16,Bachelor,Medium,Yes,4.53,100.0,6.57,0.6,63.5,98.6,4,No,51.5,50.9,58.7,41.7,48.9,1.91,Fail,F,0,1,0,0,1,1,0,1,0,0,50.7,6.471428571428572,87.36666666666667,0,1,6.53,17.0
S03171,Male,16,Bachelor,Medium,Yes,2.42,80.7,6.5,2.1,57.0,52.4,1,No,10.7,30.0,21.3,23.5,23.0,1.06,Fail,F,1,1,0,0,1,1,0,0,1,0,21.375,1.0999999999999999,63.366666666666674,0,1,2.92,19.3
S03172,Male,15,Bachelor,Low,Yes,3.07,86.5,6.48,1.8,71.7,66.1,0,No,57.8,45.6,52.8,59.5,53.8,2.31,Pass,D,1,1,0,1,1,0,1,0,1,0,53.925,1.6157894736842102,74.76666666666667,0,1,3.07,13.899999999999999
S03173,Male,17,High School,Medium,Yes,2.28,93.0,5.62,0.1,84.9,56.5,3,No,56.8,57.0,60.1,46.8,54.3,2.05,Pass,D,1,1,0,1,0,1,1,1,0,0,55.175,11.399999999999999,78.13333333333334,0,0,3.78,13.300000000000004
S03174,Female,15,Master,Medium,Yes,2.66,91.6,7.51,0.8,86.2,77.6,2,Yes,54.6,52.2,43.3,48.4,49.8,1.77,Fail,F,0,1,1,0,2,1,0,0,1,0,49.62500000000001,2.9555555555555557,85.13333333333333,0,2,3.66,11.300000000000004
S03175,Male,15,High School,High,Yes,3.27,60.1,7.21,0.0,42.1,70.2,5,No,46.4,45.3,49.1,42.4,43.9,1.73,Fail,F,1,1,0,0,0,2,0,0,1,0,45.8,32.699999999999996,57.466666666666676,0,2,5.77,6.700000000000003
S03176,Female,15,Bachelor,Medium,Yes,3.88,78.1,5.53,0.5,82.0,49.8,0,Yes,49.5,48.7,55.6,47.3,51.9,2.55,Pass,D,0,1,1,1,1,1,1,0,0,1,50.275000000000006,6.466666666666667,69.96666666666668,0,0,3.88,8.300000000000004
S03177,Female,16,Master,Medium,Yes,4.08,90.7,6.59,1.5,96.9,100.0,2,Yes,61.9,70.6,72.9,62.4,66.1,2.32,Pass,C,0,1,1,1,2,1,2,0,0,1,66.95,2.55,95.86666666666667,0,1,5.08,11.000000000000007
S03178,Male,15,Bachelor,Medium,Yes,3.52,82.9,6.72,4.7,100.0,61.3,1,Yes,56.3,48.9,58.9,58.9,53.6,2.38,Pass,D,1,1,1,1,1,1,1,0,0,1,55.75,0.7333333333333334,81.4,0,1,4.02,10.0
S03179,Male,17,High School,Medium,Yes,2.29,93.1,6.41,3.6,100.0,40.4,2,No,27.6,36.5,32.2,26.1,28.8,1.05,Fail,F,1,1,0,0,0,1,0,1,0,0,30.6,0.6189189189189189,77.83333333333333,0,1,3.29,10.399999999999999
S03180,Male,15,Bachelor,Medium,Yes,3.44,95.4,6.88,3.0,72.2,73.6,0,No,61.9,55.8,49.6,47.6,52.1,1.87,Pass,D,1,1,0,1,1,1,1,1,0,0,53.724999999999994,1.1096774193548387,80.39999999999999,0,1,3.44,14.299999999999997
S03181,Male,18,High School,Medium,Yes,3.29,82.9,6.89,5.7,71.3,71.9,3,No,37.6,36.3,41.8,29.3,35.1,1.66,Fail,F,1,1,0,0,0,1,0,0,0,1,36.25,0.5672413793103449,75.36666666666667,0,1,4.79,12.499999999999996
S03182,Male,16,High School,Medium,Yes,3.07,91.0,7.89,0.0,87.4,60.6,2,No,49.8,53.1,48.3,35.3,45.4,2.1,Fail,F,1,1,0,0,0,1,0,0,1,0,46.625,30.699999999999996,79.66666666666667,0,2,4.07,17.800000000000004
S03183,Male,18,High School,Low,Yes,3.64,99.6,7.0,2.4,92.1,57.4,1,No,54.9,52.5,52.6,43.3,52.1,2.38,Pass,D,1,1,0,1,0,0,1,1,0,0,50.825,1.456,83.03333333333333,0,2,4.140000000000001,11.600000000000001
S03184,Female,17,High School,Low,Yes,1.47,95.2,7.59,5.6,96.9,69.7,1,Yes,37.2,32.4,46.6,27.9,37.3,0.99,Fail,F,0,1,1,0,0,0,0,1,0,0,36.025,0.2578947368421053,87.26666666666668,1,2,1.97,18.700000000000003
S03185,Female,17,Bachelor,Low,Yes,0.57,77.3,5.61,1.7,89.0,54.2,2,No,34.8,38.8,40.8,26.0,35.3,1.73,Fail,F,0,1,0,0,1,0,0,0,0,1,35.099999999999994,0.31666666666666665,73.5,1,0,1.5699999999999998,14.799999999999997
S03186,Female,17,Master,Medium,No,4.43,83.1,5.94,1.3,61.6,82.8,3,Yes,56.5,65.2,57.8,61.5,60.0,2.41,Pass,D,0,0,1,1,2,1,1,0,0,1,60.25,3.1642857142857137,75.83333333333333,0,0,5.93,8.700000000000003
S03187,Male,17,High School,High,Yes,2.84,85.3,5.63,3.7,59.1,81.6,7,Yes,60.9,53.3,61.6,51.5,56.7,2.34,Pass,D,1,1,1,1,0,2,1,1,0,0,56.824999999999996,0.7473684210526315,75.33333333333333,0,0,6.34,10.100000000000001
S03188,Female,15,Master,Low,Yes,3.5,75.6,6.6,1.7,100.0,71.1,2,No,74.5,74.7,89.3,78.0,77.2,3.03,Pass,C,0,1,0,1,2,0,2,0,1,0,79.125,1.9444444444444444,82.23333333333332,0,1,4.5,14.799999999999997
S03189,Female,16,PhD,Low,Yes,1.96,95.7,7.06,4.4,77.5,52.6,2,No,44.3,58.7,40.3,52.2,48.5,2.03,Fail,F,0,1,0,0,3,0,0,0,1,0,48.875,0.43555555555555553,75.26666666666667,0,2,2.96,18.400000000000006
